gene_oid	gene_length	query_start	query_end	domaindb	domainid	iprid	iprdesc	go_info
2563532370	9454	1205	1384	SMART	SM00822	IPR020842	Polyketide synthase/Fatty acid synthase, KR	
2563532370	9454	2180	2191	ProSitePatterns	PS00455	IPR020845	AMP-binding, conserved site	
2563532370	9454	3242	3253	ProSitePatterns	PS00455	IPR020845	AMP-binding, conserved site	
2563532370	9454	4303	4314	ProSitePatterns	PS00455	IPR020845	AMP-binding, conserved site	
2563532370	9454	5838	5849	ProSitePatterns	PS00455	IPR020845	AMP-binding, conserved site	
2563532370	9454	6916	6927	ProSitePatterns	PS00455	IPR020845	AMP-binding, conserved site	
2563532370	9454	8618	8629	ProSitePatterns	PS00455	IPR020845	AMP-binding, conserved site	
2563532370	9454	984	1190	SUPERFAMILY	SSF51735			
2563532370	9454	1202	1440	SUPERFAMILY	SSF51735			
2563532370	9454	1565	1737	SUPERFAMILY	SSF52777			
2563532370	9454	1749	1996	SUPERFAMILY	SSF52777			
2563532370	9454	1992	2557	SUPERFAMILY	SSF56801			
2563532370	9454	2630	2802	SUPERFAMILY	SSF52777			
2563532370	9454	2814	3079	SUPERFAMILY	SSF52777			
2563532370	9454	3057	3618	SUPERFAMILY	SSF56801			
2563532370	9454	3691	3863	SUPERFAMILY	SSF52777			
2563532370	9454	3875	4140	SUPERFAMILY	SSF52777			
2563532370	9454	4118	4679	SUPERFAMILY	SSF56801			
2563532370	9454	4745	4946	SUPERFAMILY	SSF52777			
2563532370	9454	4935	5200	SUPERFAMILY	SSF52777			
2563532370	9454	5230	5428	SUPERFAMILY	SSF52777			
2563532370	9454	5416	5677	SUPERFAMILY	SSF52777			
2563532370	9454	5652	6219	SUPERFAMILY	SSF56801			
2563532370	9454	6292	6479	SUPERFAMILY	SSF52777			
2563532370	9454	6491	6756	SUPERFAMILY	SSF52777			
2563532370	9454	6734	7291	SUPERFAMILY	SSF56801			
2563532370	9454	7364	7536	SUPERFAMILY	SSF52777			
2563532370	9454	7547	7801	SUPERFAMILY	SSF52777			
2563532370	9454	7811	7898	SUPERFAMILY	SSF56801			
2563532370	9454	8007	8211	SUPERFAMILY	SSF52777			
2563532370	9454	8199	8462	SUPERFAMILY	SSF52777			
2563532370	9454	8434	8986	SUPERFAMILY	SSF56801			
2563532370	9454	9084	9384	SUPERFAMILY	SSF51735			
2563532371	1879	1753	1829	SUPERFAMILY	SSF47336	IPR009081	Acyl carrier protein-like	
2563532371	1879	1760	1830	ProSiteProfiles	PS50075	IPR009081	Acyl carrier protein-like	
2563532371	1879	577	704	SUPERFAMILY	SSF52151	IPR016035	Acyl transferase/acyl hydrolase/lysophospholipase	GO:0008152
2563532371	1879	768	865	SUPERFAMILY	SSF52151	IPR016035	Acyl transferase/acyl hydrolase/lysophospholipase	GO:0008152
2563532371	1879	703	767	SUPERFAMILY	SSF55048	IPR016036	Malonyl-CoA ACP transacylase, ACP-binding	GO:0003824|GO:0008152
2563532371	1879	40	165	SUPERFAMILY	SSF53901	IPR016039	Thiolase-like	GO:0003824|GO:0008152
2563532371	1879	192	409	SUPERFAMILY	SSF53901	IPR016039	Thiolase-like	GO:0003824|GO:0008152
2563532371	1879	209	225	ProSitePatterns	PS00606	IPR018201	Beta-ketoacyl synthase, active site	
2563532371	1879	580	873	SMART	SM00827	IPR020801	Polyketide synthase, acyl transferase domain	
2563532371	1879	1761	1833	SMART	SM00823	IPR020806	Polyketide synthase, phosphopantetheine-binding domain	GO:0031177
2563532371	1879	940	1110	SMART	SM00826	IPR020807	Polyketide synthase, dehydratase domain	
2563532371	1879	46	472	SMART	SM00825	IPR020841	Polyketide synthase, beta-ketoacyl synthase domain	
2563532371	1879	1478	1656	SMART	SM00822	IPR020842	Polyketide synthase/Fatty acid synthase, KR	
2563532371	1879	1238	1465	SUPERFAMILY	SSF51735			
2563532371	1879	1474	1700	SUPERFAMILY	SSF51735			
2563532372	270	32	126	SUPERFAMILY	SSF56214	IPR008278	4'-phosphopantetheinyl transferase superfamily	GO:0000287|GO:0008897|GO:0009059
2563532372	270	134	240	SUPERFAMILY	SSF56214	IPR008278	4'-phosphopantetheinyl transferase superfamily	GO:0000287|GO:0008897|GO:0009059
2563532373	195	3	53	SMART	SM00923	IPR005153	MbtH-like protein	
2563532373	195	2	69	SUPERFAMILY	SSF160582			
2563532374	275	24	266	SUPERFAMILY	SSF53474			
2563532375	3566	1636	1708	SUPERFAMILY	SSF47336	IPR009081	Acyl carrier protein-like	
2563532375	3566	1641	1708	ProSiteProfiles	PS50075	IPR009081	Acyl carrier protein-like	
2563532375	3566	3444	3537	SUPERFAMILY	SSF47336	IPR009081	Acyl carrier protein-like	
2563532375	3566	3448	3518	ProSiteProfiles	PS50075	IPR009081	Acyl carrier protein-like	
2563532375	3566	2278	2401	SUPERFAMILY	SSF52151	IPR016035	Acyl transferase/acyl hydrolase/lysophospholipase	GO:0008152
2563532375	3566	2463	2579	SUPERFAMILY	SSF52151	IPR016035	Acyl transferase/acyl hydrolase/lysophospholipase	GO:0008152
2563532375	3566	2406	2469	SUPERFAMILY	SSF55048	IPR016036	Malonyl-CoA ACP transacylase, ACP-binding	GO:0003824|GO:0008152
2563532375	3566	1734	1857	SUPERFAMILY	SSF53901	IPR016039	Thiolase-like	GO:0003824|GO:0008152
2563532375	3566	1894	2123	SUPERFAMILY	SSF53901	IPR016039	Thiolase-like	GO:0003824|GO:0008152
2563532375	3566	1911	1927	ProSitePatterns	PS00606	IPR018201	Beta-ketoacyl synthase, active site	
2563532375	3566	2281	2577	SMART	SM00827	IPR020801	Polyketide synthase, acyl transferase domain	
2563532375	3566	1642	1711	SMART	SM00823	IPR020806	Polyketide synthase, phosphopantetheine-binding domain	GO:0031177
2563532375	3566	3449	3521	SMART	SM00823	IPR020806	Polyketide synthase, phosphopantetheine-binding domain	GO:0031177
2563532375	3566	2641	2808	SMART	SM00826	IPR020807	Polyketide synthase, dehydratase domain	
2563532375	3566	1739	2177	SMART	SM00825	IPR020841	Polyketide synthase, beta-ketoacyl synthase domain	
2563532375	3566	962	1149	SMART	SM00822	IPR020842	Polyketide synthase/Fatty acid synthase, KR	
2563532375	3566	3171	3350	SMART	SM00822	IPR020842	Polyketide synthase/Fatty acid synthase, KR	
2563532375	3566	329	340	ProSitePatterns	PS00455	IPR020845	AMP-binding, conserved site	
2563532375	3566	169	502	SUPERFAMILY	SSF56801			
2563532375	3566	530	718	SUPERFAMILY	SSF56801			
2563532375	3566	736	942	SUPERFAMILY	SSF51735			
2563532375	3566	960	1113	SUPERFAMILY	SSF51735			
2563532375	3566	1267	1536	SUPERFAMILY	SSF53335			
2563532375	3566	2932	3157	SUPERFAMILY	SSF51735			
2563532375	3566	3169	3415	SUPERFAMILY	SSF51735			
2563532376	386	13	41	SUPERFAMILY	SSF51556			
2563532376	386	75	379	SUPERFAMILY	SSF51556			
2563532377	2911	2578	2593	ProSitePatterns	PS00012	IPR006162	Phosphopantetheine attachment site	
2563532377	2911	1040	1113	SUPERFAMILY	SSF47336	IPR009081	Acyl carrier protein-like	
2563532377	2911	1046	1113	ProSiteProfiles	PS50075	IPR009081	Acyl carrier protein-like	
2563532377	2911	2546	2620	SUPERFAMILY	SSF47336	IPR009081	Acyl carrier protein-like	
2563532377	2911	2553	2620	ProSiteProfiles	PS50075	IPR009081	Acyl carrier protein-like	
2563532377	2911	1659	1792	SUPERFAMILY	SSF52151	IPR016035	Acyl transferase/acyl hydrolase/lysophospholipase	GO:0008152
2563532377	2911	1852	1944	SUPERFAMILY	SSF52151	IPR016035	Acyl transferase/acyl hydrolase/lysophospholipase	GO:0008152
2563532377	2911	1790	1851	SUPERFAMILY	SSF55048	IPR016036	Malonyl-CoA ACP transacylase, ACP-binding	GO:0003824|GO:0008152
2563532377	2911	1132	1251	SUPERFAMILY	SSF53901	IPR016039	Thiolase-like	GO:0003824|GO:0008152
2563532377	2911	1281	1507	SUPERFAMILY	SSF53901	IPR016039	Thiolase-like	GO:0003824|GO:0008152
2563532377	2911	1539	1559	SUPERFAMILY	SSF53901	IPR016039	Thiolase-like	GO:0003824|GO:0008152
2563532377	2911	1298	1314	ProSitePatterns	PS00606	IPR018201	Beta-ketoacyl synthase, active site	
2563532377	2911	1662	1960	SMART	SM00827	IPR020801	Polyketide synthase, acyl transferase domain	
2563532377	2911	1047	1116	SMART	SM00823	IPR020806	Polyketide synthase, phosphopantetheine-binding domain	GO:0031177
2563532377	2911	2554	2623	SMART	SM00823	IPR020806	Polyketide synthase, phosphopantetheine-binding domain	GO:0031177
2563532377	2911	1137	1564	SMART	SM00825	IPR020841	Polyketide synthase, beta-ketoacyl synthase domain	
2563532377	2911	2274	2476	SMART	SM00822	IPR020842	Polyketide synthase/Fatty acid synthase, KR	
2563532377	2911	680	691	ProSitePatterns	PS00455	IPR020845	AMP-binding, conserved site	
2563532377	2911	78	251	SUPERFAMILY	SSF52777			
2563532377	2911	260	522	SUPERFAMILY	SSF52777			
2563532377	2911	496	1059	SUPERFAMILY	SSF56801			
2563532377	2911	2028	2260	SUPERFAMILY	SSF51735			
2563532377	2911	2273	2514	SUPERFAMILY	SSF51735			
2563532377	2911	2620	2902	SUPERFAMILY	SSF53474			
2563532378	4111	2518	2533	ProSitePatterns	PS00012	IPR006162	Phosphopantetheine attachment site	
2563532378	4111	4044	4059	ProSitePatterns	PS00012	IPR006162	Phosphopantetheine attachment site	
2563532378	4111	1428	1501	SUPERFAMILY	SSF47336	IPR009081	Acyl carrier protein-like	
2563532378	4111	1435	1502	ProSiteProfiles	PS50075	IPR009081	Acyl carrier protein-like	
2563532378	4111	2486	2556	SUPERFAMILY	SSF47336	IPR009081	Acyl carrier protein-like	
2563532378	4111	2493	2559	ProSiteProfiles	PS50075	IPR009081	Acyl carrier protein-like	
2563532378	4111	4012	4085	SUPERFAMILY	SSF47336	IPR009081	Acyl carrier protein-like	
2563532378	4111	4019	4086	ProSiteProfiles	PS50075	IPR009081	Acyl carrier protein-like	
2563532378	4111	1436	1505	SMART	SM00823	IPR020806	Polyketide synthase, phosphopantetheine-binding domain	GO:0031177
2563532378	4111	2494	2562	SMART	SM00823	IPR020806	Polyketide synthase, phosphopantetheine-binding domain	GO:0031177
2563532378	4111	4020	4089	SMART	SM00823	IPR020806	Polyketide synthase, phosphopantetheine-binding domain	GO:0031177
2563532378	4111	655	666	ProSitePatterns	PS00455	IPR020845	AMP-binding, conserved site	
2563532378	4111	2129	2140	ProSitePatterns	PS00455	IPR020845	AMP-binding, conserved site	
2563532378	4111	3657	3668	ProSitePatterns	PS00455	IPR020845	AMP-binding, conserved site	
2563532378	4111	48	226	SUPERFAMILY	SSF52777			
2563532378	4111	232	499	SUPERFAMILY	SSF52777			
2563532378	4111	471	970	SUPERFAMILY	SSF56801			
2563532378	4111	1005	1150	SUPERFAMILY	SSF53335			
2563532378	4111	1372	1449	SUPERFAMILY	SSF56801			
2563532378	4111	1528	1705	SUPERFAMILY	SSF52777			
2563532378	4111	1714	1953	SUPERFAMILY	SSF52777			
2563532378	4111	1949	2507	SUPERFAMILY	SSF56801			
2563532378	4111	2577	2752	SUPERFAMILY	SSF52777			
2563532378	4111	2761	3013	SUPERFAMILY	SSF52777			
2563532378	4111	3051	3228	SUPERFAMILY	SSF52777			
2563532378	4111	3229	3475	SUPERFAMILY	SSF52777			
2563532378	4111	3488	4033	SUPERFAMILY	SSF56801			
2563532380	363	279	360	SUPERFAMILY	SSF81271	IPR012676	TGS-like	
2563532380	363	4	301	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2563532381	375	16	288	SUPERFAMILY	SSF103025			
2563532381	375	281	375	SUPERFAMILY	SSF101790			
2563532382	964	20	445	SUPERFAMILY	SSF53383	IPR015424	Pyridoxal phosphate-dependent transferase	
2563532382	964	465	894	SUPERFAMILY	SSF53383	IPR015424	Pyridoxal phosphate-dependent transferase	
2563532382	964	936	959	SUPERFAMILY	SSF53383	IPR015424	Pyridoxal phosphate-dependent transferase	
2563532383	145	8	133	ProSiteProfiles	PS51462	IPR000086	NUDIX hydrolase domain	GO:0016787
2563532383	145	3	135	SUPERFAMILY	SSF55811	IPR015797	NUDIX hydrolase domain-like	GO:0016787
2563532386	216	139	204	ProSiteProfiles	PS50043	IPR000792	Transcription regulator LuxR, C-terminal	GO:0003700|GO:0006355
2563532386	216	143	200	SMART	SM00421	IPR000792	Transcription regulator LuxR, C-terminal	GO:0003700|GO:0006355
2563532386	216	8	119	SMART	SM00448	IPR001789	Signal transduction response regulator, receiver domain	GO:0000156|GO:0000160
2563532386	216	9	123	ProSiteProfiles	PS50110	IPR001789	Signal transduction response regulator, receiver domain	GO:0000156|GO:0000160
2563532386	216	10	157	SUPERFAMILY	SSF52172	IPR011006	CheY-like superfamily	
2563532386	216	137	201	SUPERFAMILY	SSF46894	IPR016032	Signal transduction response regulator, C-terminal effector	GO:0003677|GO:0006355
2563532387	635	72	176	SUPERFAMILY	SSF55785	IPR000014	PAS domain	GO:0004871|GO:0007165
2563532387	635	83	153	ProSiteProfiles	PS50112	IPR000014	PAS domain	GO:0004871|GO:0007165
2563532387	635	85	151	SMART	SM00091	IPR000014	PAS domain	GO:0004871|GO:0007165
2563532387	635	258	382	SUPERFAMILY	SSF55785	IPR000014	PAS domain	GO:0004871|GO:0007165
2563532387	635	271	322	ProSiteProfiles	PS50112	IPR000014	PAS domain	GO:0004871|GO:0007165
2563532387	635	273	339	SMART	SM00091	IPR000014	PAS domain	GO:0004871|GO:0007165
2563532387	635	467	628	SUPERFAMILY	SSF55874	IPR003594	Histidine kinase-like ATPase, ATP-binding domain	GO:0005524
2563532387	635	518	630	SMART	SM00387	IPR003594	Histidine kinase-like ATPase, ATP-binding domain	GO:0005524
2563532387	635	406	476	SMART	SM00388	IPR003661	Signal transduction histidine kinase EnvZ-like, dimerisation/phosphoacceptor domain	GO:0000155|GO:0007165|GO:0016020
2563532387	635	413	630	ProSiteProfiles	PS50109	IPR005467	Signal transduction histidine kinase, core	
2563532387	635	404	474	SUPERFAMILY	SSF47384	IPR009082	Signal transduction histidine kinase, homodimeric domain	GO:0004871|GO:0007165
2563532390	719	23	158	SUPERFAMILY	SSF55785	IPR000014	PAS domain	GO:0004871|GO:0007165
2563532390	719	35	83	ProSiteProfiles	PS50112	IPR000014	PAS domain	GO:0004871|GO:0007165
2563532390	719	37	106	SMART	SM00091	IPR000014	PAS domain	GO:0004871|GO:0007165
2563532390	719	168	234	SMART	SM00091	IPR000014	PAS domain	GO:0004871|GO:0007165
2563532390	719	173	217	ProSiteProfiles	PS50112	IPR000014	PAS domain	GO:0004871|GO:0007165
2563532390	719	173	280	SUPERFAMILY	SSF55785	IPR000014	PAS domain	GO:0004871|GO:0007165
2563532390	719	282	454	SMART	SM00267	IPR000160	GGDEF domain	
2563532390	719	323	456	ProSiteProfiles	PS50887	IPR000160	GGDEF domain	
2563532390	719	237	291	ProSiteProfiles	PS50113	IPR000700	PAS-associated, C-terminal	GO:0000155|GO:0000160
2563532390	719	298	455	SUPERFAMILY	SSF55073	IPR001054	Adenylyl cyclase class-3/4/guanylyl cyclase	GO:0009190|GO:0016849|GO:0035556
2563532390	719	464	710	SMART	SM00052	IPR001633	Diguanylate phosphodiesterase, EAL domain	
2563532390	719	465	719	ProSiteProfiles	PS50883	IPR001633	Diguanylate phosphodiesterase, EAL domain	
2563532390	719	471	707	SUPERFAMILY	SSF141868	IPR001633	Diguanylate phosphodiesterase, EAL domain	
2563532393	650	239	379	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2563532393	650	347	365	ProSitePatterns	PS00674	IPR003960	ATPase, AAA-type, conserved site	GO:0005524
2563532393	650	202	447	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2563532393	650	458	649	SUPERFAMILY	SSF140990			
2563532396	247	5	148	SUPERFAMILY	SSF81342	IPR016174	Di-haem cytochrome, transmembrane	GO:0016020|GO:0022904
2563532396	247	183	236	SUPERFAMILY	SSF81342	IPR016174	Di-haem cytochrome, transmembrane	GO:0016020|GO:0022904
2563532401	716	14	219	SUPERFAMILY	SSF51998			
2563532401	716	284	442	SUPERFAMILY	SSF51998			
2563532401	716	510	692	SUPERFAMILY	SSF51998			
2563532402	584	339	576	ProSiteProfiles	PS50893	IPR003439	ABC transporter-like	GO:0005524|GO:0016887
2563532402	584	368	553	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2563532402	584	10	323	SUPERFAMILY	SSF90123	IPR011527	ABC transporter type 1, transmembrane domain	GO:0005524|GO:0006810|GO:0016021|GO:0042626|GO:0055085
2563532402	584	20	303	ProSiteProfiles	PS50929	IPR011527	ABC transporter type 1, transmembrane domain	GO:0005524|GO:0006810|GO:0016021|GO:0042626|GO:0055085
2563532402	584	479	493	ProSitePatterns	PS00211	IPR017871	ABC transporter, conserved site	GO:0005524|GO:0016887
2563532402	584	329	577	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2563532403	645	258	269	ProSitePatterns	PS00455	IPR020845	AMP-binding, conserved site	
2563532403	645	13	639	SUPERFAMILY	SSF56801			
2563532404	455	56	79	ProSitePatterns	PS00143	IPR001431	Peptidase M16, zinc-binding site	GO:0004222|GO:0006508
2563532404	455	24	229	SUPERFAMILY	SSF63411	IPR011249	Metalloenzyme, LuxS/M16 peptidase-like	GO:0003824|GO:0046872
2563532404	455	247	439	SUPERFAMILY	SSF63411	IPR011249	Metalloenzyme, LuxS/M16 peptidase-like	GO:0003824|GO:0046872
2563532405	457	41	247	SUPERFAMILY	SSF63411	IPR011249	Metalloenzyme, LuxS/M16 peptidase-like	GO:0003824|GO:0046872
2563532405	457	271	453	SUPERFAMILY	SSF63411	IPR011249	Metalloenzyme, LuxS/M16 peptidase-like	GO:0003824|GO:0046872
2563532406	185	118	124	ProSitePatterns	PS00092	IPR002052	DNA methylase, N-6 adenine-specific, conserved site	GO:0003676|GO:0008168|GO:0032259
2563532406	185	5	181	SUPERFAMILY	SSF53335			
2563532407	161	3	157	SUPERFAMILY	SSF52374			
2563532408	76	1	30	ProSiteProfiles	PS51379	IPR017896	4Fe-4S ferredoxin-type, iron-sulphur binding domain	GO:0051536
2563532408	76	31	65	ProSiteProfiles	PS51379	IPR017896	4Fe-4S ferredoxin-type, iron-sulphur binding domain	GO:0051536
2563532408	76	10	21	ProSitePatterns	PS00198	IPR017900	4Fe-4S ferredoxin, iron-sulphur binding, conserved site	
2563532408	76	4	62	SUPERFAMILY	SSF54862			
2563532409	81	1	29	ProSiteProfiles	PS51379	IPR017896	4Fe-4S ferredoxin-type, iron-sulphur binding domain	GO:0051536
2563532409	81	31	64	ProSiteProfiles	PS51379	IPR017896	4Fe-4S ferredoxin-type, iron-sulphur binding domain	GO:0051536
2563532409	81	9	20	ProSitePatterns	PS00198	IPR017900	4Fe-4S ferredoxin, iron-sulphur binding, conserved site	
2563532409	81	4	68	SUPERFAMILY	SSF54862			
2563532410	260	1	257	SUPERFAMILY	SSF51658	IPR013022	Xylose isomerase-like, TIM barrel domain	
2563532411	294	166	291	SUPERFAMILY	SSF48179	IPR008927	6-phosphogluconate dehydrogenase, C-terminal-like	GO:0055114
2563532411	294	7	166	SUPERFAMILY	SSF51735			
2563532412	188	1	64	SUPERFAMILY	SSF50104	IPR008991	Translation protein SH3-like domain	
2563532412	188	69	129	SUPERFAMILY	SSF50249	IPR012340	Nucleic acid-binding, OB-fold	
2563532412	188	132	188	SUPERFAMILY	SSF50249	IPR012340	Nucleic acid-binding, OB-fold	
2563532412	188	153	172	ProSitePatterns	PS01275	IPR013852	Translation elongation factor P/YeiP, conserved site	
2563532412	188	132	187	SMART	SM00841	IPR015365	Elongation factor P, C-terminal	GO:0005737|GO:0043043
2563532413	379	306	312	ProSitePatterns	PS00092	IPR002052	DNA methylase, N-6 adenine-specific, conserved site	GO:0003676|GO:0008168|GO:0032259
2563532413	379	35	181	SUPERFAMILY	SSF53335			
2563532413	379	202	357	SUPERFAMILY	SSF53335			
2563532415	122	6	122	SUPERFAMILY	SSF141371			
2563532416	210	2	93	SUPERFAMILY	SSF49879	IPR008984	SMAD/FHA domain	GO:0005515
2563532416	210	125	209	SUPERFAMILY	SSF49879	IPR008984	SMAD/FHA domain	GO:0005515
2563532417	416	210	270	ProSiteProfiles	PS51371	IPR000644	CBS domain	GO:0030554
2563532417	416	276	335	ProSiteProfiles	PS51371	IPR000644	CBS domain	GO:0030554
2563532417	416	338	416	SMART	SM01091	IPR005170	Transporter-associated domain	
2563532417	416	338	414	SUPERFAMILY	SSF56176	IPR016166	FAD-binding, type 2	GO:0003824|GO:0016614|GO:0050660|GO:0055114
2563532417	416	194	329	SUPERFAMILY	SSF54631			
2563532418	483	141	369	ProSiteProfiles	PS50045	IPR002078	RNA polymerase sigma factor 54 interaction domain	GO:0005524|GO:0006355|GO:0008134
2563532418	483	161	305	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2563532418	483	353	396	SUPERFAMILY	SSF46689	IPR009057	Homeodomain-like	GO:0003677
2563532418	483	429	481	SUPERFAMILY	SSF46689	IPR009057	Homeodomain-like	GO:0003677
2563532418	483	4	185	SUPERFAMILY	SSF52172	IPR011006	CheY-like superfamily	
2563532418	483	165	178	ProSitePatterns	PS00675	IPR025662	Sigma-54 interaction domain, ATP-binding site 1	
2563532418	483	227	242	ProSitePatterns	PS00676	IPR025943	Sigma-54 interaction domain, ATP-binding site 2	
2563532418	483	353	362	ProSitePatterns	PS00688	IPR025944	Sigma-54 interaction domain, conserved site	
2563532418	483	142	383	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2563532419	417	52	138	SUPERFAMILY	SSF55785	IPR000014	PAS domain	GO:0004871|GO:0007165
2563532419	417	64	100	ProSiteProfiles	PS50112	IPR000014	PAS domain	GO:0004871|GO:0007165
2563532419	417	66	129	SMART	SM00091	IPR000014	PAS domain	GO:0004871|GO:0007165
2563532419	417	232	390	SUPERFAMILY	SSF55874	IPR003594	Histidine kinase-like ATPase, ATP-binding domain	GO:0005524
2563532419	417	285	392	SMART	SM00387	IPR003594	Histidine kinase-like ATPase, ATP-binding domain	GO:0005524
2563532419	417	177	243	SMART	SM00388	IPR003661	Signal transduction histidine kinase EnvZ-like, dimerisation/phosphoacceptor domain	GO:0000155|GO:0007165|GO:0016020
2563532419	417	184	392	ProSiteProfiles	PS50109	IPR005467	Signal transduction histidine kinase, core	
2563532419	417	168	239	SUPERFAMILY	SSF47384	IPR009082	Signal transduction histidine kinase, homodimeric domain	GO:0004871|GO:0007165
2563532420	468	4	115	SMART	SM00448	IPR001789	Signal transduction response regulator, receiver domain	GO:0000156|GO:0000160
