gene_oid	gene_length	query_start	query_end	domaindb	domainid	iprid	iprdesc	go_info
2576839382	596	577	596	SUPERFAMILY	SSF46626	IPR009056	Cytochrome c-like domain	GO:0009055|GO:0020037
2576839383	449	6	425	SUPERFAMILY	SSF56954			
2576839385	494	133	145	ProSitePatterns	PS00933	IPR018483	Carbohydrate kinase, FGGY, conserved site	GO:0005975|GO:0016773
2576839385	494	359	379	ProSitePatterns	PS00445	IPR018483	Carbohydrate kinase, FGGY, conserved site	GO:0005975|GO:0016773
2576839385	494	3	252	SUPERFAMILY	SSF53067			
2576839385	494	252	492	SUPERFAMILY	SSF53067			
2576839386	516	74	132	SUPERFAMILY	SSF56112	IPR011009	Protein kinase-like domain	GO:0016772
2576839386	516	164	282	SUPERFAMILY	SSF56112	IPR011009	Protein kinase-like domain	GO:0016772
2576839386	516	345	404	SUPERFAMILY	SSF56112	IPR011009	Protein kinase-like domain	GO:0016772
2576839387	429	135	350	SMART	SM00729	IPR006638	Elongator protein 3/MiaB/NifB	GO:0003824|GO:0051536
2576839387	429	1	113	ProSiteProfiles	PS51449	IPR013848	Methylthiotransferase, N-terminal	GO:0003824|GO:0009451|GO:0051539
2576839387	429	139	159	ProSitePatterns	PS01278	IPR020612	Methylthiotransferase, conserved site	GO:0051539
2576839387	429	131	357	SUPERFAMILY	SSF102114			
2576839390	243	1	115	SUPERFAMILY	SSF53067			
2576839390	243	118	239	SUPERFAMILY	SSF53067			
2576839391	332	286	327	SUPERFAMILY	SSF50037	IPR008988	Transcriptional repressor, C-terminal	
2576839391	332	1	60	SUPERFAMILY	SSF46785			
2576839391	332	87	278	SUPERFAMILY	SSF55681			
2576839398	66	1	54	SUPERFAMILY	SSF117130			
2576839399	408	4	241	SUPERFAMILY	SSF53633	IPR001048	Aspartate/glutamate/uridylate kinase	
2576839399	408	264	338	ProSiteProfiles	PS51671	IPR002912	ACT domain	GO:0008152|GO:0016597
2576839399	408	344	408	ProSiteProfiles	PS51671	IPR002912	ACT domain	GO:0008152|GO:0016597
2576839399	408	5	13	ProSitePatterns	PS00324	IPR018042	Aspartate kinase, conserved site	GO:0004072|GO:0008652
2576839399	408	248	325	SUPERFAMILY	SSF55021			
2576839399	408	328	403	SUPERFAMILY	SSF55021			
2576839400	870	447	544	SUPERFAMILY	SSF50447	IPR009000	Translation protein, beta-barrel domain	
2576839400	870	646	689	SMART	SM00863	IPR012947	Threonyl/alanyl tRNA synthetase, SAD	GO:0005524|GO:0016876|GO:0043039
2576839400	870	248	454	SUPERFAMILY	SSF101353	IPR018162	Alanine-tRNA ligase, class IIc, anti-codon-binding domain	GO:0000166|GO:0004813|GO:0005524|GO:0005737|GO:0006419
2576839400	870	547	701	SUPERFAMILY	SSF55186	IPR018163	Threonyl/alanyl tRNA synthetase, class II-like, putative editing domain	GO:0000166
2576839400	870	4	702	ProSiteProfiles	PS50860	IPR018165	Alanyl-tRNA synthetase, class IIc, core domain	GO:0003676|GO:0004813|GO:0005524|GO:0006419
2576839400	870	4	247	SUPERFAMILY	SSF55681			
2576839402	345	58	229	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2576839402	345	214	222	ProSitePatterns	PS00321	IPR020584	DNA recombination/repair protein RecA, conserved site	GO:0003677|GO:0005524|GO:0006259|GO:0008094
2576839402	345	200	273	ProSiteProfiles	PS50163	IPR020587	DNA recombination/repair protein RecA, monomer-monomer interface	GO:0003677|GO:0005524|GO:0006259|GO:0008094
2576839402	345	36	195	ProSiteProfiles	PS50162	IPR020588	DNA recombination/repair protein RecA-like, ATP-binding domain	GO:0003677|GO:0005524|GO:0006259|GO:0008094
2576839402	345	270	325	SUPERFAMILY	SSF54752	IPR023400	DNA recombination and repair protein RecA, C-terminal	
2576839402	345	4	268	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2576839404	344	91	333	SUPERFAMILY	SSF52418	IPR000312	Glycosyl transferase, family 3	GO:0008152|GO:0016757
2576839404	344	23	85	SUPERFAMILY	SSF47648	IPR017459	Glycosyl transferase family 3, N-terminal domain	
2576839405	129	3	118	SMART	SM00670	IPR002716	PIN domain	
2576839405	129	2	125	SUPERFAMILY	SSF88723			
2576839409	101	1	89	SUPERFAMILY	SSF143011			
2576839410	267	61	251	SUPERFAMILY	SSF53474			
2576839411	202	7	194	SUPERFAMILY	SSF53448			
2576839412	370	194	239	SUPERFAMILY	SSF51735			
2576839413	750	215	302	SMART	SM01008	IPR000674	Aldehyde oxidase/xanthine dehydrogenase, a/b hammerhead	
2576839413	750	1	38	ProSiteProfiles	PS51318	IPR006311	Twin-arginine translocation pathway, signal sequence	
2576839413	750	19	247	SUPERFAMILY	SSF56003	IPR008274	Aldehyde oxidase/xanthine dehydrogenase, molybdopterin binding	GO:0016491|GO:0055114
2576839413	750	326	745	SUPERFAMILY	SSF56003	IPR008274	Aldehyde oxidase/xanthine dehydrogenase, molybdopterin binding	GO:0016491|GO:0055114
2576839414	157	2	78	ProSiteProfiles	PS51085	IPR001041	2Fe-2S ferredoxin-type domain	GO:0009055|GO:0051536
2576839414	157	3	79	SUPERFAMILY	SSF54292	IPR001041	2Fe-2S ferredoxin-type domain	GO:0009055|GO:0051536
2576839414	157	74	152	SUPERFAMILY	SSF47741	IPR002888	[2Fe-2S]-binding	GO:0016491|GO:0046872|GO:0055114
2576839414	157	40	48	ProSitePatterns	PS00197	IPR006058	2Fe-2S ferredoxin, iron-sulphur binding site	GO:0051537
2576839415	206	109	195	SUPERFAMILY	SSF141371			
2576839416	198	26	162	SUPERFAMILY	SSF53955	IPR023346	Lysozyme-like domain	
2576839416	198	1	16	ProSiteProfiles	PS51257			
2576839417	140	54	140	ProSiteProfiles	PS50059	IPR001179	Peptidyl-prolyl cis-trans isomerase, FKBP-type, domain	GO:0006457
2576839417	140	10	139	SUPERFAMILY	SSF54534			
2576839418	774	202	213	ProSitePatterns	PS01261	IPR000241	Putative RNA methylase domain	
2576839418	774	311	317	ProSitePatterns	PS00092	IPR002052	DNA methylase, N-6 adenine-specific, conserved site	GO:0003676|GO:0008168|GO:0032259
2576839418	774	45	157	ProSiteProfiles	PS51165	IPR004114	THUMP	GO:0003723
2576839418	774	58	157	SMART	SM00981	IPR004114	THUMP	GO:0003723
2576839418	774	152	224	SUPERFAMILY	SSF53335			
2576839418	774	264	380	SUPERFAMILY	SSF53335			
2576839418	774	448	771	SUPERFAMILY	SSF53335			
2576839419	89	2	88	SUPERFAMILY	SSF54975	IPR001792	Acylphosphatase-like domain	
2576839419	89	3	89	ProSiteProfiles	PS51160	IPR001792	Acylphosphatase-like domain	
2576839419	89	8	18	ProSitePatterns	PS00150	IPR017968	Acylphosphatase, conserved site	
2576839421	314	64	310	SUPERFAMILY	SSF56524	IPR000572	Oxidoreductase, molybdopterin-binding domain	GO:0009055|GO:0055114
2576839423	111	53	101	SUPERFAMILY	SSF46955	IPR009061	DNA binding domain, putative	
2576839426	280	2	234	SMART	SM00090	IPR000687	RIO kinase	GO:0004674|GO:0005524
2576839426	280	17	280	ProSiteProfiles	PS50011	IPR000719	Protein kinase domain	GO:0004672|GO:0005524|GO:0006468
2576839426	280	18	223	SUPERFAMILY	SSF56112	IPR011009	Protein kinase-like domain	GO:0016772
2576839426	280	164	175	ProSitePatterns	PS01245	IPR018935	RIO kinase, conserved site	GO:0004674|GO:0005524
2576839427	423	14	199	SUPERFAMILY	SSF51905			
2576839427	423	204	354	SUPERFAMILY	SSF160996			
2576839427	423	353	410	SUPERFAMILY	SSF51905			
2576839428	109	6	106	SUPERFAMILY	SSF51182	IPR011051	RmlC-like cupin domain	
2576839430	509	11	211	ProSiteProfiles	PS51186	IPR000182	GNAT domain	GO:0008080
2576839430	509	224	491	SUPERFAMILY	SSF56317	IPR003010	Carbon-nitrogen hydrolase	GO:0006807|GO:0016810
2576839430	509	226	505	ProSiteProfiles	PS50263	IPR003010	Carbon-nitrogen hydrolase	GO:0006807|GO:0016810
2576839430	509	13	141	SUPERFAMILY	SSF55729	IPR016181	Acyl-CoA N-acyltransferase	
2576839431	770	3	90	ProSiteProfiles	PS51160	IPR001792	Acylphosphatase-like domain	
2576839431	770	4	89	SUPERFAMILY	SSF54975	IPR001792	Acylphosphatase-like domain	
2576839431	770	199	382	ProSiteProfiles	PS51163	IPR006070	YrdC-like domain	GO:0003725
2576839431	770	173	386	SUPERFAMILY	SSF55821	IPR017945	DHBP synthase RibB-like alpha/beta domain	
2576839431	770	8	18	ProSitePatterns	PS00150	IPR017968	Acylphosphatase, conserved site	
2576839431	770	440	580	SUPERFAMILY	SSF53067			
2576839431	770	662	765	SUPERFAMILY	SSF53067			
2576839432	347	167	343	SUPERFAMILY	SSF56042	IPR010918	AIR synthase-related protein, C-terminal domain	
2576839432	347	14	163	SUPERFAMILY	SSF55326	IPR016188	PurM, N-terminal-like	GO:0003824
2576839433	203	11	198	SUPERFAMILY	SSF52980	IPR011335	Restriction endonuclease  type II-like	
2576839435	76	1	9	ProSitePatterns	PS01097	IPR019812	Hydrogenase assembly chaperone, conserved site	
2576839435	76	1	70	SUPERFAMILY	SSF159127			
2576839437	285	79	277	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2576839438	133	54	96	ProSitePatterns	PS01249	IPR020538	Hydrogenase nickel incorporation protein HypA/HybF, conserved site	
2576839439	401	5	385	SUPERFAMILY	SSF56762			
2576839441	73	52	62	ProSitePatterns	PS00202	IPR018527	Rubredoxin, iron-binding site	GO:0046872
2576839441	73	20	71	ProSiteProfiles	PS50903	IPR024934	Rubredoxin-like domain	GO:0005506
2576839441	73	21	72	SUPERFAMILY	SSF57802			
2576839443	139	2	125	SUPERFAMILY	SSF52833	IPR012336	Thioredoxin-like fold	
2576839444	98	1	9	ProSitePatterns	PS01097	IPR019812	Hydrogenase assembly chaperone, conserved site	
2576839444	98	1	78	SUPERFAMILY	SSF159127			
2576839445	223	1	158	SUPERFAMILY	SSF53163	IPR023430	Peptidase HybD-like domain	
2576839446	232	179	196	ProSitePatterns	PS00883	IPR000516	Nickel-dependent hydrogenase b-type cytochrome subunit	GO:0005506|GO:0006810|GO:0009055|GO:0016020
2576839446	232	5	224	SUPERFAMILY	SSF81342	IPR016174	Di-haem cytochrome, transmembrane	GO:0016020|GO:0022904
2576839448	598	54	79	ProSitePatterns	PS00507	IPR018194	Nickel-dependent hydrogenase, large subunit, nickel binding site	GO:0008901|GO:0016151|GO:0055114
2576839448	598	574	583	ProSitePatterns	PS00508	IPR018194	Nickel-dependent hydrogenase, large subunit, nickel binding site	GO:0008901|GO:0016151|GO:0055114
2576839448	598	12	583	SUPERFAMILY	SSF56762			
2576839449	359	1	43	ProSiteProfiles	PS51318	IPR006311	Twin-arginine translocation pathway, signal sequence	
2576839449	359	45	311	SUPERFAMILY	SSF56770			
2576839451	280	42	254	ProSiteProfiles	PS51186	IPR000182	GNAT domain	GO:0008080
2576839451	280	38	240	SUPERFAMILY	SSF55729	IPR016181	Acyl-CoA N-acyltransferase	
2576839452	266	75	187	SMART	SM00563	IPR002123	Phospholipid/glycerol acyltransferase	GO:0008152|GO:0016746
2576839452	266	12	250	SUPERFAMILY	SSF69593			
2576839454	338	37	311	SUPERFAMILY	SSF53187			
2576839455	267	4	253	SUPERFAMILY	SSF53474			
2576839458	174	7	169	SUPERFAMILY	SSF48317	IPR000326	Phosphatidic acid phosphatase type 2/haloperoxidase	GO:0003824|GO:0016020
2576839458	174	60	169	SMART	SM00014	IPR000326	Phosphatidic acid phosphatase type 2/haloperoxidase	GO:0003824|GO:0016020
2576839459	346	10	291	SUPERFAMILY	SSF53756			
2576839461	103	1	91	SMART	SM00411	IPR000119	Histone-like bacterial DNA-binding protein	GO:0003677
2576839461	103	1	91	SUPERFAMILY	SSF47729	IPR010992	Integration host factor (IHF)-like DNA-binding domain	GO:0003677
2576839463	413	39	119	SUPERFAMILY	SSF51338	IPR011059	Metal-dependent hydrolase, composite domain	GO:0016810
2576839463	413	342	403	SUPERFAMILY	SSF51338	IPR011059	Metal-dependent hydrolase, composite domain	GO:0016810
2576839463	413	92	360	SUPERFAMILY	SSF51556			
2576839464	732	54	731	SUPERFAMILY	SSF56935			
2576839465	319	269	318	SUPERFAMILY	SSF46689	IPR009057	Homeodomain-like	GO:0003677
2576839465	319	220	318	ProSiteProfiles	PS01124	IPR018060	DNA binding HTH domain, AraC-type	GO:0003700|GO:0006355|GO:0043565
2576839465	319	233	316	SMART	SM00342	IPR018060	DNA binding HTH domain, AraC-type	GO:0003700|GO:0006355|GO:0043565
2576839466	738	186	259	SUPERFAMILY	SSF55785	IPR000014	PAS domain	GO:0004871|GO:0007165
2576839466	738	263	336	ProSiteProfiles	PS50112	IPR000014	PAS domain	GO:0004871|GO:0007165
2576839466	738	265	334	SMART	SM00091	IPR000014	PAS domain	GO:0004871|GO:0007165
2576839466	738	272	382	SUPERFAMILY	SSF55785	IPR000014	PAS domain	GO:0004871|GO:0007165
2576839466	738	392	462	ProSiteProfiles	PS50112	IPR000014	PAS domain	GO:0004871|GO:0007165
2576839466	738	394	460	SMART	SM00091	IPR000014	PAS domain	GO:0004871|GO:0007165
2576839466	738	405	519	SUPERFAMILY	SSF55785	IPR000014	PAS domain	GO:0004871|GO:0007165
2576839466	738	213	266	ProSiteProfiles	PS50113	IPR000700	PAS-associated, C-terminal	GO:0000155|GO:0000160
2576839466	738	337	391	ProSiteProfiles	PS50113	IPR000700	PAS-associated, C-terminal	GO:0000155|GO:0000160
2576839466	738	469	519	ProSiteProfiles	PS50113	IPR000700	PAS-associated, C-terminal	GO:0000155|GO:0000160
2576839466	738	214	257	SMART	SM00086	IPR001610	PAC motif	
2576839466	738	340	382	SMART	SM00086	IPR001610	PAC motif	
2576839466	738	470	510	SMART	SM00086	IPR001610	PAC motif	
2576839466	738	1	113	SMART	SM00448	IPR001789	Signal transduction response regulator, receiver domain	GO:0000156|GO:0000160
2576839466	738	2	103	ProSiteProfiles	PS50110	IPR001789	Signal transduction response regulator, receiver domain	GO:0000156|GO:0000160
2576839466	738	600	724	SUPERFAMILY	SSF55874	IPR003594	Histidine kinase-like ATPase, ATP-binding domain	GO:0005524
2576839466	738	636	730	SMART	SM00387	IPR003594	Histidine kinase-like ATPase, ATP-binding domain	GO:0005524
2576839466	738	1	115	SUPERFAMILY	SSF52172	IPR011006	CheY-like superfamily	
2576839467	210	142	207	ProSiteProfiles	PS50043	IPR000792	Transcription regulator LuxR, C-terminal	GO:0003700|GO:0006355
2576839467	210	146	203	SMART	SM00421	IPR000792	Transcription regulator LuxR, C-terminal	GO:0003700|GO:0006355
2576839467	210	2	115	SMART	SM00448	IPR001789	Signal transduction response regulator, receiver domain	GO:0000156|GO:0000160
2576839467	210	3	119	ProSiteProfiles	PS50110	IPR001789	Signal transduction response regulator, receiver domain	GO:0000156|GO:0000160
2576839467	210	1	132	SUPERFAMILY	SSF52172	IPR011006	CheY-like superfamily	
2576839467	210	139	209	SUPERFAMILY	SSF46894	IPR016032	Signal transduction response regulator, C-terminal effector	GO:0003677|GO:0006355
2576839469	776	8	74	SMART	SM00091	IPR000014	PAS domain	GO:0004871|GO:0007165
2576839469	776	20	115	SUPERFAMILY	SSF55785	IPR000014	PAS domain	GO:0004871|GO:0007165
2576839469	776	21	50	ProSiteProfiles	PS50112	IPR000014	PAS domain	GO:0004871|GO:0007165
2576839469	776	269	335	SMART	SM00091	IPR000014	PAS domain	GO:0004871|GO:0007165
2576839469	776	270	377	SUPERFAMILY	SSF55785	IPR000014	PAS domain	GO:0004871|GO:0007165
2576839469	776	482	729	SMART	SM00283	IPR004089	Methyl-accepting chemotaxis protein (MCP) signalling domain	GO:0004871|GO:0007165|GO:0016020
2576839469	776	486	715	ProSiteProfiles	PS50111	IPR004089	Methyl-accepting chemotaxis protein (MCP) signalling domain	GO:0004871|GO:0007165|GO:0016020
2576839469	776	449	733	SUPERFAMILY	SSF58104			
2576839470	603	390	577	SMART	SM00267	IPR000160	GGDEF domain	
2576839470	603	427	579	ProSiteProfiles	PS50887	IPR000160	GGDEF domain	
2576839470	603	406	575	SUPERFAMILY	SSF55073	IPR001054	Adenylyl cyclase class-3/4/guanylyl cyclase	GO:0009190|GO:0016849|GO:0035556
2576839470	603	1	251	ProSiteProfiles	PS50883	IPR001633	Diguanylate phosphodiesterase, EAL domain	
2576839470	603	3	244	SMART	SM00052	IPR001633	Diguanylate phosphodiesterase, EAL domain	
2576839470	603	7	240	SUPERFAMILY	SSF141868	IPR001633	Diguanylate phosphodiesterase, EAL domain	
2576839470	603	273	400	SUPERFAMILY	SSF54631			
2576839471	807	432	484	ProSiteProfiles	PS50885	IPR003660	HAMP linker domain	GO:0004871|GO:0007165|GO:0016021
2576839471	807	485	732	SMART	SM00283	IPR004089	Methyl-accepting chemotaxis protein (MCP) signalling domain	GO:0004871|GO:0007165|GO:0016020
2576839471	807	489	718	ProSiteProfiles	PS50111	IPR004089	Methyl-accepting chemotaxis protein (MCP) signalling domain	GO:0004871|GO:0007165|GO:0016020
2576839471	807	452	733	SUPERFAMILY	SSF58104			
2576839472	373	121	367	SMART	SM00052	IPR001633	Diguanylate phosphodiesterase, EAL domain	
2576839472	373	122	373	ProSiteProfiles	PS50883	IPR001633	Diguanylate phosphodiesterase, EAL domain	
2576839472	373	128	372	SUPERFAMILY	SSF141868	IPR001633	Diguanylate phosphodiesterase, EAL domain	
2576839473	835	672	684	ProSitePatterns	PS00102	IPR000811	Glycosyl transferase, family 35	GO:0005975|GO:0008184
2576839473	835	23	829	SUPERFAMILY	SSF53756			
2576839474	451	7	447	SUPERFAMILY	SSF48264	IPR001128	Cytochrome P450	GO:0005506|GO:0016705|GO:0020037|GO:0055114
2576839474	451	388	397	ProSitePatterns	PS00086	IPR017972	Cytochrome P450, conserved site	GO:0016705|GO:0055114
2576839475	1015	3	142	ProSiteProfiles	PS51534	IPR013568	SEFIR	
2576839475	1015	194	430	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2576839475	1015	670	797	SUPERFAMILY	SSF48452			
2576839478	355	8	19	ProSitePatterns	PS01075	IPR023865	Aliphatic acid kinase, short-chain, conserved site	GO:0008152|GO:0016301|GO:0016310|GO:0016774
2576839478	355	7	162	SUPERFAMILY	SSF53067			
2576839478	355	129	352	SUPERFAMILY	SSF53067			
2576839479	790	157	175	ProSitePatterns	PS60003	IPR019789	Xylulose 5-phosphate/Fructose 6-phosphate phosphoketolase, thiamine diphosphate binding site	GO:0005975|GO:0016832
2576839479	790	144	150	ProSitePatterns	PS60002	IPR019790	Xylulose 5-phosphate/Fructose 6-phosphate phosphoketolase, conserved site	GO:0005975|GO:0016832
2576839479	790	8	369	SUPERFAMILY	SSF52518			
2576839479	790	376	589	SUPERFAMILY	SSF52518			
2576839482	728	43	728	SUPERFAMILY	SSF56935			
2576839483	534	57	506	SUPERFAMILY	SSF53383	IPR015424	Pyridoxal phosphate-dependent transferase	
2576839484	443	1	22	ProSiteProfiles	PS51257			
2576839484	443	4	271	SUPERFAMILY	SSF51905			
2576839485	395	6	384	SUPERFAMILY	SSF103473	IPR016196	Major facilitator superfamily domain, general substrate transporter	
2576839486	799	9	179	SUPERFAMILY	SSF55729	IPR016181	Acyl-CoA N-acyltransferase	
2576839486	799	21	68	SMART	SM01006	IPR019432	Siderophore biosynthesis protein, conserved domain	
2576839492	254	168	249	SUPERFAMILY	SSF74653			
2576839495	736	53	736	SUPERFAMILY	SSF56935			
2576839497	540	47	250	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2576839498	579	36	107	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2576839498	579	146	277	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2576839499	141	1	19	ProSiteProfiles	PS51257			
2576839501	492	346	490	SUPERFAMILY	SSF47323	IPR009080	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding	GO:0000166|GO:0004812|GO:0005524|GO:0006418
2576839501	492	371	432	SMART	SM00840	IPR015273	Cysteinyl-tRNA synthetase, class Ia, DALR	GO:0000166|GO:0004817|GO:0005524|GO:0005737|GO:0006423
2576839501	492	31	342	SUPERFAMILY	SSF52374			
2576839502	193	28	192	SUPERFAMILY	SSF50891	IPR002130	Cyclophilin-like peptidyl-prolyl cis-trans isomerase domain	GO:0003755|GO:0006457
2576839502	193	35	191	ProSiteProfiles	PS50072	IPR002130	Cyclophilin-like peptidyl-prolyl cis-trans isomerase domain	GO:0003755|GO:0006457
2576839502	193	65	82	ProSitePatterns	PS00170	IPR020892	Cyclophilin-type peptidyl-prolyl cis-trans isomerase, conserved site	GO:0003755|GO:0006457
2576839503	241	5	207	SUPERFAMILY	SSF56300			
2576839504	618	267	288	ProSitePatterns	PS00364	IPR001479	Quinoprotein dehydrogenase, conserved site	GO:0030288|GO:0055114
2576839504	618	34	614	SUPERFAMILY	SSF50998	IPR011047	Quinonprotein alcohol dehydrogenase-like superfamily	
2576839504	618	84	116	SMART	SM00564	IPR018391	Pyrrolo-quinoline quinone beta-propeller repeat	
2576839504	618	136	168	SMART	SM00564	IPR018391	Pyrrolo-quinoline quinone beta-propeller repeat	
2576839504	618	182	219	SMART	SM00564	IPR018391	Pyrrolo-quinoline quinone beta-propeller repeat	
2576839504	618	271	319	SMART	SM00564	IPR018391	Pyrrolo-quinoline quinone beta-propeller repeat	
2576839504	618	465	500	SMART	SM00564	IPR018391	Pyrrolo-quinoline quinone beta-propeller repeat	
2576839504	618	509	541	SMART	SM00564	IPR018391	Pyrrolo-quinoline quinone beta-propeller repeat	
2576839505	289	28	274	SMART	SM00062	IPR001638	Extracellular solute-binding protein, family 3	GO:0005215|GO:0006810
2576839505	289	25	261	SUPERFAMILY	SSF53850			
2576839506	489	7	472	SUPERFAMILY	SSF51445	IPR017853	Glycoside hydrolase, superfamily	
2576839507	558	2	85	SUPERFAMILY	SSF88713	IPR011330	Glycoside hydrolase/deacetylase, beta/alpha-barrel	GO:0003824|GO:0005975
2576839507	558	141	159	SUPERFAMILY	SSF88713	IPR011330	Glycoside hydrolase/deacetylase, beta/alpha-barrel	GO:0003824|GO:0005975
2576839507	558	186	446	SUPERFAMILY	SSF88713	IPR011330	Glycoside hydrolase/deacetylase, beta/alpha-barrel	GO:0003824|GO:0005975
2576839508	426	113	121	ProSitePatterns	PS00809	IPR005836	ADP-glucose pyrophosphorylase, conserved site	GO:0005978|GO:0008878
2576839508	426	309	417	SUPERFAMILY	SSF51161	IPR011004	Trimeric LpxA-like	
2576839508	426	17	290	SUPERFAMILY	SSF53448			
2576839509	724	251	611	SMART	SM00642	IPR006589	Glycosyl hydrolase, family 13, subfamily, catalytic domain	GO:0003824|GO:0005975|GO:0043169
